account,campaign_group,campaign,creative,share_id,timeRange_start_utc,timeRange_end_utc,member_device,placement_name,creative_format,video_duration_sec,video_views,v25,v50,v75,v100,avg_watch_time_sec,impressions,clicks,spend_local,currency_code,pipeline_status,lifecycle_status,quarantine_reason,ingestion_time,row_id,row_hash,source_file,ingested_at_utc
li_acct_9,li_cg_2,li_camp_144,li_cre_1743,,2025-12-12T02:00:00+00:00,2025-12-12T03:00:00+00:00,Desktop,Audience Network,VIDEO,,36.0,25.0,30.0,10.0,2.0,48.28,441,48,0.375373,USD,QUARANTINED,ACTIVE,MISSING_VIDEO_DURATION,2025-12-13T02:00:00+00:00,row_axj0g5d3ntq8,hash_vw5dhocj6p3w2e,linkedin_20251212_02.csv,2025-12-12T02:55:00+00:00
li_acct_6,li_cg_75,li_camp_66,li_cre_24,li_sh_848,2025-11-15T23:00:00+00:00,2025-11-16T00:00:00+00:00,Moble,Right Rail,EVENT_AD,,,,,,,,369,18,0.398113,PHP,QUARANTINED,PAUSED,,2025-11-16T01:00:00+00:00,row_9g828bxnb2yz,hash_sljjngsqlmgdgr,linkedin_20251115_23.csv,2025-11-16T23:13:00+00:00
li_acct_3,li_cg_17,li_camp_21,li_cre_943,,2025-11-29T06:00:00+00:00,2025-11-29T07:00:00+00:00,Moble,Audience Network,EVENT_AD,,,,,,,,138,15,0.090848,EUR,PUBLISHED,ACTIVE,,2025-11-29T18:00:00+00:00,row_h14boiqkalhu,hash_n9nikiwd6ob2qt,linkedin_20251129_06.csv,2025-11-29T18:44:00+00:00
li_acct_14,li_cg_75,li_camp_86,li_cre_2301,,2025-12-06T09:00:00+00:00,2025-12-06T10:00:00+00:00,Other,Right Rail,CAROUSEL,,,,,,,,411,3,0.186943,PHP,ENRICHED,ACTIVE,,2025-12-07T09:00:00+00:00,row_lun37j8icu89,hash_0c4c2m8uv31zkz,linkedin_20251206_09.csv,2025-12-06T10:47:00+00:00
li_acct_11,li_cg_79,li_camp_86,li_cre_1698,li_sh_669,2026-01-02T04:00:00+00:00,2026-01-02T05:00:00+00:00,Other,Feed,VIDEO,20.0,6.0,1.0,2.0,0.0,0.0,12.33,50,0,0.036376,EUR,PUBLISHED,ACTIVE,,2026-01-03T04:00:00+00:00,row_0nw8jms1f82j,hash_kxxdy68fs4t61g,linkedin_20260102_04.csv,2026-01-02T16:04:00+00:00
li_acct_4,li_cg_55,li_camp_179,li_cre_2705,,2025-11-13T04:00:00+00:00,2025-11-13T05:00:00+00:00,Desktop,Feed,SINGLE_IMAGE,,,,,,,,126,9,0.033865,USD,ENRICHED,ACTIVE,,2025-11-13T04:00:00+00:00,row_325v7zyav7yk,hash_ccfgikp73xmd77,linkedin_20251113_04.csv,2025-11-14T04:20:00+00:00
li_acct_3,,li_camp_53,li_cre_564,,2025-09-22T14:00:00+00:00,2025-09-22T15:00:00+00:00,Moble,Audience Network,SINGLE_IMAGE,,,,,,,,222,0,0.304821,PHP,RECEIVED,ACTIVE,,2025-09-22T16:00:00+00:00,row_k3pyty1ko6gl,hash_kpe0ncqal2yjbh,linkedin_20250922_14.csv,2025-09-23T14:34:00+00:00
li_acct_8,li_cg_67,li_camp_114,li_cre_610,,2026-01-01T17:00:00+00:00,2026-01-01T18:00:00+00:00,Mobile,Feed,VIDEO,,32.0,20.0,17.0,15.0,5.0,7.7,83,3,0.035962,USD,RECEIVED,ACTIVE,,2026-01-01T17:00:00+00:00,row_kcckgo368yje,hash_4ajy67l8e67t32,linkedin_20260101_17.csv,2026-01-02T05:02:00+00:00
li_acct_6,li_cg_80,li_camp_158,li_cre_2269,,2025-10-14T23:00:00+00:00,2025-10-15T00:00:00+00:00,Mobile,Audience Network,SINGLE_IMAGE,,,,,,,,275,7,0.132406,USD,VALIDATED,PAUSED,,2025-10-14T23:00:00+00:00,row_w1hkc29evhfo,hash_mnte3f67338jtv,linkedin_20251014_23.csv,2025-10-16T23:34:00+00:00
li_acct_4,li_cg_30,li_camp_150,li_cre_443,li_sh_867,2025-10-07T03:00:00+00:00,2025-10-07T04:00:00+00:00,Other,Feed,MESSAGE_AD,,,,,,,,44,0,0.010512,SGD,RECEIVED,ACTIVE,,2025-10-08T03:00:00+00:00,row_3ze1wdle0vfq,hash_ytu242gvmn8pgs,linkedin_20251007_03.csv,2025-10-07T04:05:00+00:00
li_acct_15,li_cg_3,li_camp_53,li_cre_2713,,2025-12-23T10:00:00+00:00,2025-12-23T11:00:00+00:00,Mobile,Right Rail,VIDEO,15.0,23.0,17.0,7.0,13.0,13.0,5.97,206,1,0.066065,PHP,VALIDATED,ACTIVE,,2025-12-23T10:00:00+00:00,row_w9xtovbbje0c,hash_g5lmyit4nsg97k,linkedin_20251223_10.csv,2025-12-23T10:26:00+00:00
li_acct_5,li_cg_24,li_camp_141,li_cre_35,,2026-01-03T10:00:00+00:00,2026-01-03T11:00:00+00:00,Other,Audience Network,VIDEO,,6.0,3.0,2.0,4.0,0.0,3.43,222,22,0.022213,USD,ENRICHED,LIMITED,,2026-01-03T22:00:00+00:00,row_yglpi2ob5wxz,hash_5ikyoql939lmja,linkedin_20260103_10.csv,2026-01-03T10:01:00+00:00
li_acct_10,li_cg_19,li_camp_36,li_cre_2274,li_sh_485,2025-10-23T19:00:00+00:00,2025-10-23T20:00:00+00:00,Mobile,Audience Network,EVENT_AD,,,,,,,,87,2,0.181832,USD,RECEIVED,ACTIVE,,2025-10-24T07:00:00+00:00,row_z1dfgthagbce,hash_1cwvkduusgkiv0,linkedin_20251023_19.csv,2025-10-23T19:59:00+00:00
li_acct_13,li_cg_37,li_camp_180,li_cre_1200,,2025-09-29T03:00:00+00:00,2025-09-29T04:00:00+00:00,Other,Audience Network,CAROUSEL,,,,,,,,102,0,0.045104,USD,VALIDATED,ACTIVE,,2025-09-29T05:00:00+00:00,row_cw7zs8qixtu3,hash_xzlnejgl9cczu7,linkedin_20250929_03.csv,2025-09-29T05:16:00+00:00
li_acct_14,,li_camp_110,li_cre_2643,,2025-10-18T09:00:00+00:00,2025-10-18T10:00:00+00:00,Mobile,Right Rail,EVENT_AD,,,,,,,,93,0,0.086254,PHP,VALIDATED,ACTIVE,,2025-10-19T09:00:00+00:00,row_0ky1wuhmyq1g,hash_iweeunnzatjkzw,linkedin_20251018_09.csv,2025-10-19T09:38:00+00:00
li_acct_17,li_cg_49,li_camp_3,li_cre_279,,2025-10-22T14:00:00+00:00,2025-10-22T15:00:00+00:00,Desktop,Right Rail,SINGLE_IMAGE,,,,,,,,375,5,0.420173,USD,VALIDATED,ACTIVE,,2025-10-23T02:00:00+00:00,row_8ngexgztblro,hash_lvlzb2kepluk0m,linkedin_20251022_14.csv,2025-10-22T20:12:00+00:00
li_acct_12,,li_camp_121,li_cre_316,,2025-11-30T01:00:00+00:00,2025-11-30T02:00:00+00:00,Moble,Right Rail,CAROUSEL,,,,,,,,54,0,0.022148,AUD,ENRICHED,ACTIVE,,2025-11-30T03:00:00+00:00,row_qr01isrn9ckh,hash_09sybon96scovq,linkedin_20251130_01.csv,2025-11-30T07:28:00+00:00
li_acct_2,li_cg_59,li_camp_110,li_cre_1445,,2026-01-11T09:00:00+00:00,2026-01-11T10:00:00+00:00,Moble,Audience Network,CAROUSEL,,,,,,,,199,11,0.271137,PHP,PUBLISHED,PAUSED,,2026-01-11T21:00:00+00:00,row_snscc7g2ebjx,hash_6q305xwd2109nt,linkedin_20260111_09.csv,2026-01-12T09:59:00+00:00
li_acct_6,li_cg_29,li_camp_62,li_cre_891,li_sh_240,2025-11-04T03:00:00+00:00,2025-11-04T04:00:00+00:00,Desktop,Feed,CAROUSEL,,,,,,,,113,1,0.062719,USD,RECEIVED,ACTIVE,,2025-11-04T03:00:00+00:00,row_k7v0y9g1oep4,hash_w1juju6wkt3dbh,linkedin_20251104_03.csv,2025-11-06T03:34:00+00:00
li_acct_20,li_cg_21,li_camp_13,li_cre_1662,,2026-01-15T22:00:00+00:00,2026-01-15T23:00:00+00:00,Other,Audience Network,EVENT_AD,,,,,,,,808,12,0.472124,PHP,ENRICHED,LIMITED,,2026-01-16T00:00:00+00:00,row_ahb41akkeatd,hash_xtoen6s2n5raz1,linkedin_20260115_22.csv,2026-01-16T04:52:00+00:00
li_acct_12,li_cg_51,li_camp_172,li_cre_1200,,2025-12-18T20:00:00+00:00,2025-12-18T21:00:00+00:00,Mobile,Right Rail,EVENT_AD,,,,,,,,338,18,0.664981,PHP,PUBLISHED,LIMITED,,2025-12-19T20:00:00+00:00,row_3suey4diecfg,hash_c63z13kudbq15q,linkedin_20251218_20.csv,2025-12-19T02:42:00+00:00
li_acct_8,,li_camp_110,li_cre_1475,,2025-10-07T13:00:00+00:00,2025-10-07T14:00:00+00:00,Moble,Audience Network,SINGLE_IMAGE,,,,,,,,295,6,0.153581,SGD,VALIDATED,ACTIVE,,2025-10-07T13:00:00+00:00,row_fmk0wi43pf7i,hash_l175xjlyecz0zb,linkedin_20251007_13.csv,2025-10-08T13:01:00+00:00
li_acct_20,li_cg_59,li_camp_13,li_cre_1728,li_sh_322,2026-01-11T09:00:00+00:00,2026-01-11T10:00:00+00:00,Mobile,Audience Network,VIDEO,15.0,22.0,5.0,1.0,2.0,5.0,4.95,122,299,0.136171,PHP,QUARANTINED,LIMITED,CLICKS_GT_IMPRESSIONS,2026-01-12T09:00:00+00:00,row_n56c8gjofho9,hash_cgy4hmosntb0cr,linkedin_20260111_09.csv,2026-01-11T10:36:00+00:00
li_acct_12,li_cg_75,li_camp_51,li_cre_97,li_sh_132,2025-12-06T13:00:00+00:00,2025-12-06T14:00:00+00:00,Other,Audience Network,SINGLE_IMAGE,,,,,,,,175,2,0.065992,AUD,PUBLISHED,ACTIVE,,2025-12-06T15:00:00+00:00,row_vkigfx03wgd4,hash_2g12gcnu8pzd8n,linkedin_20251206_13.csv,2025-12-08T13:44:00+00:00
li_acct_16,,li_camp_24,li_cre_1960,,2025-09-28T02:00:00+00:00,2025-09-28T03:00:00+00:00,Desktop,Audience Network,VIDEO,,91.0,46.0,42.0,12.0,,22.82,182,15,0.079663,PHP,VALIDATED,PAUSED,,2025-09-28T02:00:00+00:00,row_d8rsxkjlggh8,hash_ag04m36ibflkg8,linkedin_20250928_02.csv,2025-09-28T03:26:00+00:00
li_acct_11,li_cg_78,li_camp_8,li_cre_1136,li_sh_39,2025-12-19T06:00:00+00:00,2025-12-19T07:00:00+00:00,Desktop,Feed,MESSAGE_AD,,,,,,,,227,3,0.023097,USD,ENRICHED,LIMITED,,2025-12-19T18:00:00+00:00,row_gt92i307f7nm,hash_j3pxgz8gci0ard,linkedin_20251219_06.csv,2025-12-20T06:03:00+00:00
li_acct_3,li_cg_21,li_camp_72,li_cre_737,,2025-11-08T23:00:00+00:00,2025-11-09T00:00:00+00:00,Mobile,Feed,MESSAGE_AD,,,,,,,,204,6,0.149437,USD,RECEIVED,ACTIVE,,2025-11-09T23:00:00+00:00,row_z3mqrviaa3g3,hash_htrixgozekyafg,linkedin_20251108_23.csv,2025-11-09T11:35:00+00:00
li_acct_15,,li_camp_170,li_cre_2317,,2025-11-03T21:00:00+00:00,2025-11-03T22:00:00+00:00,Moble,Feed,EVENT_AD,,,,,,,,364,6,0.274714,PHP,PUBLISHED,ACTIVE,,2025-11-04T09:00:00+00:00,row_vsw0txodzwg3,hash_ft5nn8krcd3y1b,linkedin_20251103_21.csv,2025-11-04T03:35:00+00:00
li_acct_4,,li_camp_113,li_cre_1333,li_sh_359,2025-11-02T06:00:00+00:00,2025-11-02T07:00:00+00:00,Mobile,Feed,CAROUSEL,,,,,,,,116,2,0.019106,PHP,VALIDATED,ACTIVE,,2025-11-02T06:00:00+00:00,row_p4n9euktgdj5,hash_gybzjnjf34wubv,linkedin_20251102_06.csv,2025-11-02T18:50:00+00:00
li_acct_8,li_cg_20,li_camp_21,li_cre_1898,,2026-01-07T11:00:00+00:00,2026-01-07T12:00:00+00:00,Desktop,Feed,SINGLE_IMAGE,,,,,,,,173,2,0.050817,USD,VALIDATED,ACTIVE,,2026-01-07T11:00:00+00:00,row_w39gmn1k8f9v,hash_w7j5pwzgdi94wv,linkedin_20260107_11.csv,2026-01-08T11:52:00+00:00
li_acct_4,li_cg_19,li_camp_133,li_cre_1367,,2025-11-04T00:00:00+00:00,2025-11-04T01:00:00+00:00,Desktop,Right Rail,SINGLE_IMAGE,,,,,,,,258,17,0.154801,USD,PUBLISHED,ACTIVE,,2025-11-04T00:00:00+00:00,row_8t4k7coezuec,hash_iqtgz4lybtcfok,linkedin_20251104_00.csv,2025-11-04T06:05:00+00:00
li_acct_18,,li_camp_23,li_cre_1166,,2025-10-06T01:00:00+00:00,2025-10-06T02:00:00+00:00,Other,Feed,SINGLE_IMAGE,,,,,,,,62,5,0.069064,USD,ENRICHED,ACTIVE,,2025-10-06T03:00:00+00:00,row_dsi3ud2pjg7p,hash_yu9jhak192c1sw,linkedin_20251006_01.csv,2025-10-08T01:03:00+00:00
li_acct_8,li_cg_65,li_camp_152,li_cre_2767,li_sh_685,2025-10-05T05:00:00+00:00,2025-10-05T06:00:00+00:00,Desktop,Audience Network,EVENT_AD,,,,,,,,503,16,0.215102,USD,ENRICHED,ARCHIVED,,2025-10-05T05:00:00+00:00,row_ss0gcpfagfmz,hash_4ispe707h3jtn6,linkedin_20251005_05.csv,2025-10-05T05:00:00+00:00
li_acct_7,li_cg_33,li_camp_45,li_cre_793,li_sh_72,2025-09-26T11:00:00+00:00,2025-09-26T12:00:00+00:00,Other,Right Rail,MESSAGE_AD,,,,,,,,63,4,-0.06525,PHP,PUBLISHED,ACTIVE,,2025-09-26T23:00:00+00:00,row_szw6griretyq,hash_sio7zno5tt4b6q,linkedin_20250926_11.csv,2025-09-26T12:24:00+00:00
li_acct_11,li_cg_4,li_camp_131,li_cre_345,li_sh_421,2025-11-28T11:00:00+00:00,2025-11-28T12:00:00+00:00,Desktop,Right Rail,MESSAGE_AD,,,,,,,,252,7,0.090597,SGD,PUBLISHED,ACTIVE,,2025-11-28T11:00:00+00:00,row_nusz77evoqv0,hash_txrg1vb6sryont,linkedin_20251128_11.csv,2025-11-28T11:02:00+00:00
li_acct_18,li_cg_57,li_camp_9,li_cre_1396,,2025-12-05T21:00:00+00:00,2025-12-05T22:00:00+00:00,Moble,Audience Network,CAROUSEL,,,,,,,,460,25,0.627716,USD,PUBLISHED,LIMITED,,2025-12-05T23:00:00+00:00,row_z8e1rhs9lvbe,hash_niyb6x8hs8lqcr,linkedin_20251205_21.csv,2025-12-06T21:34:00+00:00
li_acct_6,li_cg_15,li_camp_2,li_cre_1341,,2026-01-09T03:00:00+00:00,2026-01-09T04:00:00+00:00,Mobile,Right Rail,VIDEO,,25.0,8.0,8.0,7.0,1.0,,183,9,0.09439,USD,VALIDATED,ACTIVE,,2026-01-09T05:00:00+00:00,row_1216ww387zt3,hash_9k5gdes2kbl5gf,linkedin_20260109_03.csv,2026-01-09T03:00:00+00:00
li_acct_16,li_cg_60,li_camp_180,li_cre_2576,li_sh_114,2025-11-07T20:00:00+00:00,2025-11-07T21:00:00+00:00,Moble,Feed,SINGLE_IMAGE,,,,,,,,263,11,0.188312,PHP,PUBLISHED,ACTIVE,,2025-11-07T22:00:00+00:00,row_i465p7l43p34,hash_hxuqzd3jxizm9w,linkedin_20251107_20.csv,2025-11-07T22:46:00+00:00
li_acct_1,li_cg_57,li_camp_154,li_cre_2555,li_sh_278,2026-01-03T00:00:00+00:00,2026-01-03T01:00:00+00:00,Mobile,Right Rail,MESSAGE_AD,,,,,,,,57,2,0.026853,USD,VALIDATED,ACTIVE,,2026-01-04T00:00:00+00:00,row_rycxmjnsj7te,hash_i1y0ra6t3o2moe,linkedin_20260103_00.csv,2026-01-05T00:05:00+00:00
li_acct_16,,li_camp_1,li_cre_1402,li_sh_651,2025-11-16T06:00:00+00:00,2025-11-16T07:00:00+00:00,Mobile,Right Rail,MESSAGE_AD,,,,,,,,339,2,0.530156,PHP,PUBLISHED,ACTIVE,,2025-11-16T18:00:00+00:00,row_pw6eb8edp8u2,hash_h9uaq9vvwm5fhr,linkedin_20251116_06.csv,2025-11-16T06:24:00+00:00
li_acct_9,,li_camp_6,li_cre_149,,2025-11-20T05:00:00+00:00,2025-11-20T06:00:00+00:00,Other,Right Rail,EVENT_AD,,,,,,,,188,2,0.122991,PHP,PUBLISHED,ACTIVE,,2025-11-21T05:00:00+00:00,row_alzdffgplta0,hash_gcnn9d91pja1re,linkedin_20251120_05.csv,2025-11-20T11:23:00+00:00
li_acct_19,li_cg_39,li_camp_45,li_cre_210,,2026-01-10T15:00:00+00:00,2026-01-10T16:00:00+00:00,Other,Audience Network,CAROUSEL,,,,,,,,233,13,0.286959,PHP,PUBLISHED,ACTIVE,,2026-01-10T17:00:00+00:00,row_ytfvan7utmzf,hash_agx53u6dpzv28f,linkedin_20260110_15.csv,2026-01-10T15:00:00+00:00
li_acct_5,li_cg_34,li_camp_96,li_cre_1969,,2025-11-16T21:00:00+00:00,2025-11-16T22:00:00+00:00,Other,Audience Network,EVENT_AD,,,,,,,,53,1,0.058526,SGD,VALIDATED,LIMITED,,2025-11-17T21:00:00+00:00,row_fx0n4msrvgvb,hash_xrip2pcy15go6e,linkedin_20251116_21.csv,2025-11-17T09:45:00+00:00
li_acct_10,,li_camp_59,li_cre_854,,2025-12-04T22:00:00+00:00,2025-12-04T23:00:00+00:00,Moble,Audience Network,CAROUSEL,,,,,,,,422,3,0.633473,USD,PUBLISHED,DISAPPROVED,,2025-12-05T00:00:00+00:00,row_l7wys1eu0vq6,hash_b6l12rtckoofeq,linkedin_20251204_22.csv,2025-12-06T22:02:00+00:00
li_acct_5,li_cg_60,li_camp_37,li_cre_471,li_sh_688,2026-01-03T19:00:00+00:00,2026-01-03T20:00:00+00:00,Other,Audience Network,EVENT_AD,,,,,,,,93,1,0.158703,AUD,VALIDATED,DRAFT,,2026-01-03T21:00:00+00:00,row_b4dr0ychb8sb,hash_hesk479khvvzja,linkedin_20260103_19.csv,2026-01-04T01:28:00+00:00
li_acct_16,,li_camp_170,li_cre_654,,2025-11-26T13:00:00+00:00,2025-11-26T14:00:00+00:00,Other,Right Rail,EVENT_AD,,,,,,,,287,17,0.105173,EUR,PUBLISHED,ACTIVE,,2025-11-27T01:00:00+00:00,row_01707n1cuo4j,hash_t34k6km4w5y8qm,linkedin_20251126_13.csv,2025-11-27T01:22:00+00:00
li_acct_20,,li_camp_94,li_cre_1768,li_sh_774,2025-10-08T22:00:00+00:00,2025-10-08T23:00:00+00:00,Desktop,Right Rail,EVENT_AD,,,,,,,,400,0,0.18997,PHP,ENRICHED,ACTIVE,,2025-10-09T22:00:00+00:00,row_hp9oeo61di2r,hash_4hdsuch9amo7hy,linkedin_20251008_22.csv,2025-10-09T22:35:00+00:00
li_acct_10,li_cg_24,li_camp_94,li_cre_1868,,2025-11-23T13:00:00+00:00,2025-11-23T14:00:00+00:00,Mobile,Audience Network,VIDEO,20.0,56.0,28.0,18.0,45.0,28.0,10.71,215,4,0.104166,USD,QUARANTINED,ACTIVE,,2025-11-23T13:00:00+00:00,row_akjy177f2t0w,hash_80ephppks5dw8s,linkedin_20251123_13.csv,2025-11-24T13:11:00+00:00
li_acct_3,li_cg_47,li_camp_161,li_cre_1276,,2026-01-16T22:00:00+00:00,2026-01-16T23:00:00+00:00,Moble,Feed,EVENT_AD,,,,,,,,93,2,0.077157,USD,VALIDATED,ACTIVE,,2026-01-17T22:00:00+00:00,row_r7mupx965pc4,hash_imqn56tr08edpd,linkedin_20260116_22.csv,2026-01-16T23:11:00+00:00
li_acct_16,li_cg_60,li_camp_98,li_cre_1365,,2025-09-21T14:00:00+00:00,2025-09-21T15:00:00+00:00,Mobile,Right Rail,CAROUSEL,,,,,,,,179,2,0.096851,PHP,PUBLISHED,ACTIVE,,2025-09-21T14:00:00+00:00,row_x3mskvllmtis,hash_xcdk52ydnrf85f,linkedin_20250921_14.csv,2025-09-21T14:00:00+00:00
li_acct_7,li_cg_62,li_camp_28,li_cre_185,li_sh_600,2025-11-09T03:00:00+00:00,2025-11-09T04:00:00+00:00,Desktop,Feed,MESSAGE_AD,,,,,,,,322,18,0.280279,PHP,VALIDATED,LIMITED,,2025-11-09T03:00:00+00:00,row_a8oyyryg2hru,hash_m563mbncochqtx,linkedin_20251109_03.csv,2025-11-09T03:47:00+00:00
li_acct_13,li_cg_8,li_camp_80,li_cre_2196,,2025-11-22T17:00:00+00:00,2025-11-22T18:00:00+00:00,Desktop,Audience Network,EVENT_AD,,,,,,,,219,2,0.065523,PHP,VALIDATED,ACTIVE,,2025-11-23T17:00:00+00:00,row_ud0rn1nhcwib,hash_oyhry7ieftophm,linkedin_20251122_17.csv,2025-11-23T05:19:00+00:00
li_acct_17,li_cg_17,li_camp_101,li_cre_1765,,2026-01-13T02:00:00+00:00,2026-01-13T03:00:00+00:00,Moble,Feed,EVENT_AD,,,,,,,,82,6,0.01547,php,PUBLISHED,PAUSED,,2026-01-13T14:00:00+00:00,row_r5yqqprtxlca,hash_memaypa75bhgf9,linkedin_20260113_02.csv,2026-01-13T04:56:00+00:00
li_acct_12,li_cg_55,li_camp_43,li_cre_1801,li_sh_345,2025-12-02T10:00:00+00:00,2025-12-02T11:00:00+00:00,Other,Right Rail,EVENT_AD,,,,,,,,184,12,0.051659,PHP,VALIDATED,LIMITED,,2025-12-03T10:00:00+00:00,row_2xmr3sp8s8i9,hash_tupu195x73xg8j,linkedin_20251202_10.csv,2025-12-03T10:13:00+00:00
li_acct_5,,li_camp_53,li_cre_1335,,2026-01-04T16:00:00+00:00,2026-01-04T17:00:00+00:00,Desktop,Audience Network,EVENT_AD,,,,,,,,45,2,0.02547,AUD,RECEIVED,ACTIVE,,2026-01-05T16:00:00+00:00,row_y0yes4qmdger,hash_izmvb90s7hrtof,linkedin_20260104_16.csv,2026-01-05T04:40:00+00:00
li_acct_12,li_cg_57,li_camp_79,li_cre_2294,li_sh_716,2026-01-11T19:00:00+00:00,2026-01-11T20:00:00+00:00,Desktop,Feed,CAROUSEL,,,,,,,,334,64,0.503454,USD,VALIDATED,ARCHIVED,,2026-01-12T19:00:00+00:00,row_sya8hx22bgb2,hash_89cpqiw8dltzcx,linkedin_20260111_19.csv,2026-01-11T19:07:00+00:00
li_acct_3,li_cg_19,li_camp_87,li_cre_836,,2025-12-15T18:00:00+00:00,2025-12-15T19:00:00+00:00,Desktop,Right Rail,SINGLE_IMAGE,,,,,,,,109,1,0.049739,USD,QUARANTINED,DISAPPROVED,,2025-12-16T18:00:00+00:00,row_e9el7zyb214q,hash_nfdoyracgj3n6d,linkedin_20251215_18.csv,2025-12-17T18:41:00+00:00
li_acct_5,li_cg_72,li_camp_155,li_cre_337,,2025-12-05T11:00:00+00:00,2025-12-05T12:00:00+00:00,Mobile,Audience Network,MESSAGE_AD,,,,,,,,167,0,0.057259,SGD,RECEIVED,ACTIVE,,2025-12-06T11:00:00+00:00,row_cq8j3jo90pjn,hash_bsu3wim4x79emr,linkedin_20251205_11.csv,2025-12-05T12:17:00+00:00
li_acct_16,li_cg_76,li_camp_153,li_cre_2305,,2025-12-11T02:00:00+00:00,2025-12-11T03:00:00+00:00,Mobile,Audience Network,CAROUSEL,,,,,,,,200,8,0.05779,PHP,ENRICHED,DRAFT,,2025-12-11T04:00:00+00:00,row_06w7ui01xeq8,hash_jiin2wg33vpbit,linkedin_20251211_02.csv,2025-12-12T02:41:00+00:00
li_acct_16,li_cg_75,li_camp_101,li_cre_2285,,2025-10-31T19:00:00+00:00,2025-10-31T20:00:00+00:00,Mobile,Right Rail,CAROUSEL,,,,,,,,116,9,0.005757,USD,RECEIVED,PAUSED,,2025-11-01T07:00:00+00:00,row_dshmtp8j0pue,hash_t0wk6q54ltgpro,linkedin_20251031_19.csv,2025-11-02T19:45:00+00:00
li_acct_14,li_cg_36,li_camp_88,li_cre_1420,li_sh_884,2025-09-21T18:00:00+00:00,2025-09-21T19:00:00+00:00,Moble,Audience Network,EVENT_AD,,,,,,,,361,15,0.362148,PHP,ENRICHED,DRAFT,,2025-09-22T06:00:00+00:00,row_5a8x9888abmf,hash_mchk0xjbk3ostz,linkedin_20250921_18.csv,2025-09-23T18:28:00+00:00
li_acct_6,li_cg_54,li_camp_25,li_cre_1501,,2026-01-11T11:00:00+00:00,2026-01-11T12:00:00+00:00,Mobile,Feed,SINGLE_IMAGE,,,,,,,,145,9,0.040522,USD,VALIDATED,ACTIVE,,2026-01-11T23:00:00+00:00,row_io2ncksttut7,hash_6iub34exvksu1o,linkedin_20260111_11.csv,2026-01-11T13:02:00+00:00
li_acct_8,li_cg_50,li_camp_78,li_cre_2333,,2025-12-31T22:00:00+00:00,2025-12-31T23:00:00+00:00,Other,Right Rail,VIDEO,15.0,21.0,1.0,14.0,7.0,3.0,4.6,96,2,0.030358,EUR,PUBLISHED,PAUSED,,2026-01-01T00:00:00+00:00,row_8qrxrz3croy9,hash_lpuxgajmvxfqv0,linkedin_20251231_22.csv,2026-01-01T22:46:00+00:00
li_acct_19,,li_camp_56,li_cre_2484,,2025-12-11T10:00:00+00:00,2025-12-11T11:00:00+00:00,Moble,Audience Network,EVENT_AD,,,,,,,,164,20,0.033508,PHP,PUBLISHED,DISAPPROVED,,2025-12-11T22:00:00+00:00,row_v8pobtl05sl8,hash_t3b0w3jn9s0rdk,linkedin_20251211_10.csv,2025-12-11T16:02:00+00:00
li_acct_5,li_cg_23,li_camp_130,li_cre_2066,li_sh_187,2025-12-08T00:00:00+00:00,2025-12-08T01:00:00+00:00,Mobile,Right Rail,MESSAGE_AD,,,,,,,,123,9,0.088778,AUD,ENRICHED,DRAFT,,2025-12-08T00:00:00+00:00,row_w8hivjwhbkoe,hash_n6w8pg8atxfupg,linkedin_20251208_00.csv,2025-12-08T00:51:00+00:00
li_acct_3,li_cg_60,li_camp_153,li_cre_818,li_sh_43,2025-12-14T11:00:00+00:00,2025-12-14T12:00:00+00:00,Desktop,Feed,CAROUSEL,,,,,,,,183,18,0.240042,PHP,PUBLISHED,ACTIVE,,2025-12-14T13:00:00+00:00,row_0dbyimelmp7t,hash_axmvhcwsc0a6jm,linkedin_20251214_11.csv,2025-12-14T13:30:00+00:00
li_acct_2,li_cg_1,li_camp_83,li_cre_1023,li_sh_315,2025-12-28T18:00:00+00:00,2025-12-28T19:00:00+00:00,Mobile,Feed,VIDEO,,14.0,11.0,0.0,6.0,5.0,2.71,76,13,0.047648,PHP,QUARANTINED,DRAFT,MISSING_VIDEO_DURATION,2025-12-28T20:00:00+00:00,row_y0pj40baiie7,hash_vp4gsuhe7d12hy,linkedin_20251228_18.csv,2025-12-28T20:29:00+00:00
li_acct_8,,li_camp_21,li_cre_870,,2025-11-11T09:00:00+00:00,2025-11-11T10:00:00+00:00,Moble,Feed,VIDEO,8.0,7.0,3.0,3.0,2.0,4.0,4.33,32,1,0.044932,PHP,PUBLISHED,ACTIVE,,2025-11-12T09:00:00+00:00,row_s8aicnh1uwl4,hash_zcjk8kfvtv7yc3,linkedin_20251111_09.csv,2025-11-11T09:22:00+00:00
li_acct_2,li_cg_33,li_camp_78,li_cre_2757,,2025-09-25T07:00:00+00:00,2025-09-25T08:00:00+00:00,Desktop,Audience Network,MESSAGE_AD,,,,,,,,111,2,0.032515,PHP,VALIDATED,ACTIVE,,2025-09-25T19:00:00+00:00,row_pvl2q7o0mp8t,hash_qq97r663tf3dsr,linkedin_20250925_07.csv,2025-09-25T09:22:00+00:00
