meta_account_id,meta_campaign_id,meta_adset_id,meta_ad_id,meta_creative_id,hour_start_local,account_timezone,device_platform,publisher_platform,placement,ad_format,video_duration_sec,video_view_2s,video_view_6s,video_view_25pct,video_view_50pct,video_view_75pct,video_view_100pct,avg_watch_time_sec,impressions,clicks_all,link_clicks,spend,currency,delivery_status,pipeline_status,rejection_reason,event_hour,row_id,row_hash,source_file,ingested_at_utc
meta_acct_20,meta_camp_76,meta_adset_324,meta_ad_574,meta_cr_1968,2026-01-10 22:00:00,Asai/Manila,unknown,facebook,search_results,REELZ,6.0,35.0,25.0,32.0,4.0,17.0,29.0,2.3,191,12,4,0.125875,PHP,PAUSED,PUBLISHED,,2026-01-10T14:00:00+00:00,row_kkun6uqcwtnn,hash_golf740vupkkft,meta_20260110_14.csv,2026-01-11T02:45:00+00:00
meta_acct_5,meta_camp_88,meta_adset_198,meta_ad_1410,meta_cr_1123,2025-10-10 11:00:00,Asia/Manila,unknown,audience_network,feed,CAROUSEL,,,,,,,,,192,12,5,0.026944,USD,ACTIVE,PUBLISHED,,2025-10-10T03:00:00+00:00,row_xtqg7oeyp0tl,hash_w7lv4g4oj9c1tu,meta_20251010_03.csv,2025-10-10T04:09:00+00:00
meta_acct_8,meta_camp_85,meta_adset_128,meta_ad_304,meta_cr_2290,2025-11-11 14:00:00,,MOBILE,facebook,stories,REELZ,60.0,93.0,45.0,75.0,58.0,75.0,73.0,11.09,246,24,11,0.255198,SGD,ACTIVE,VALIDATED,,2025-11-11T06:00:00+00:00,row_ycbxm39leyvt,hash_0n2a700kavvzk1,meta_20251111_06.csv,2025-11-13T06:48:00+00:00
meta_acct_16,meta_camp_45,meta_adset_397,meta_ad_734,meta_cr_978,2026-01-13 08:00:00,Asia/Manila,moblie,instagram,stories,UNKNOWN,,,,,,,,,104,5,1,0.099217,PHP,PAUSED,VALIDATED,,2026-01-13T00:00:00+00:00,row_eslx3x0c7nql,hash_8fnw9ti3bt783b,meta_20260113_00.csv,2026-01-13T12:16:00+00:00
meta_acct_14,meta_camp_2,meta_adset_286,meta_ad_1149,meta_cr_2084,2026-01-06 13:00:00,Asia/Manila,unknown,facebook,reels,VIDEO,15.0,62.0,2.0,33.0,22.0,34.0,23.0,2.28,277,7,3,0.364596,PHP,ARCHIVED,PUBLISHED,,2026-01-06T05:00:00+00:00,row_fg7higq8licq,hash_jmw7rw3bjf90i4,meta_20260106_05.csv,2026-01-06T07:26:00+00:00
meta_acct_15,meta_camp_9,meta_adset_11,meta_ad_714,meta_cr_1027,2025-12-03 01:00:00,Asai/Manila,deskotp,facebook,right_column,IMAGE,,,,,,,,,916,142,11,0.32992,PHP,ACTIVE,VALIDATED,,2025-12-02T17:00:00+00:00,row_r1recqhvm33y,hash_0uv4ftn55z1200,meta_20251202_17.csv,2025-12-02T18:50:00+00:00
meta_acct_16,meta_camp_102,meta_adset_300,meta_ad_978,meta_cr_248,2025-10-05 14:00:00,,desktop,instagram,feed,IMAGE,,,,,,,,,131,4,1,0.055223,USD,ACTIVE,PUBLISHED,,2025-10-05T06:00:00+00:00,row_2pi4czw37f5r,hash_kwo1m0yxxacj9o,meta_20251005_06.csv,2025-10-07T06:05:00+00:00
meta_acct_12,meta_camp_28,meta_adset_69,meta_ad_1185,meta_cr_1858,2025-12-30 23:00:00,Asia/Singapore,deskotp,instagram,in_stream,UNKNOWN,,,,,,,,,43,0,0,0.015732,SGD,PAUSED,VALIDATED,,2025-12-30T15:00:00+00:00,row_f9eg07ikuvd7,hash_a3r3b84olly84x,meta_20251230_15.csv,2025-12-31T03:57:00+00:00
meta_acct_10,meta_camp_10,meta_adset_62,meta_ad_1185,meta_cr_626,2025-11-01 05:00:00,Asia/Manila,deskotp,facebook,search_results,STORY,,,,,,,,,204,9,3,0.145328,USD,ACTIVE,VALIDATED,,2025-10-31T21:00:00+00:00,row_u5jjzuses04q,hash_0eikctk17p2i8h,meta_20251031_21.csv,2025-10-31T23:47:00+00:00
meta_acct_13,meta_camp_20,meta_adset_122,meta_ad_1357,meta_cr_1971,2025-12-28 03:00:00,Asia/Singapore,MOBILE,instagram,in_stream,STORY,,,,,,,,,273,7,3,0.055271,SGD,ACTIVE,VALIDATED,,2025-12-27T19:00:00+00:00,row_rb0nvp0irx2i,hash_jkysnwwfnw3mcr,meta_20251227_19.csv,2025-12-27T19:52:00+00:00
meta_acct_8,meta_camp_70,meta_adset_125,meta_ad_1395,meta_cr_2164,2025-09-30 02:00:00,Asia/Manila,unknown,facebook,in_stream,REELZ,6.0,6.0,7.0,3.0,3.0,4.0,6.0,0.34,132,2,0,0.02933,USD,LIMITED,ENRICHED,,2025-09-29T18:00:00+00:00,row_s734bbo9w0p9,hash_0xyfrlwxlznad4,meta_20250929_18.csv,2025-09-29T20:42:00+00:00
meta_acct_14,meta_camp_41,meta_adset_241,meta_ad_976,meta_cr_345,2026-01-08 08:00:00,Asia/Singapore,MOBILE,audience_network,reels,REELZ,60.0,18.0,13.0,18.0,6.0,14.0,6.0,11.74,120,2,0,0.070176,SGD,ACTIVE,QUARANTINED,,2026-01-08T00:00:00+00:00,row_1acoc1z24ghh,hash_udxfasjkkzcf1x,meta_20260108_00.csv,2026-01-08T12:59:00+00:00
meta_acct_10,meta_camp_60,meta_adset_344,meta_ad_54,meta_cr_714,2025-10-13 09:00:00,Asia/Singapore,desktop,audience_network,search_results,IMAGE,,,,,,,,,122,1,0,0.100485,EUR,ACTIVE,VALIDATED,,2025-10-13T01:00:00+00:00,row_ihsj5phq5m9k,hash_827mm5am6v53b5,meta_20251013_01.csv,2025-10-13T02:24:00+00:00
meta_acct_6,meta_camp_15,meta_adset_27,meta_ad_156,meta_cr_1221,2025-10-17 16:00:00,Asai/Manila,MOBILE,facebook,stories,UNKNOWN,,,,,,,,,107,5,1,0.090434,EUR,ACTIVE,VALIDATED,,2025-10-17T08:00:00+00:00,row_15g32va02dd4,hash_ye2snqn1fqai6u,meta_20251017_08.csv,2025-10-17T20:39:00+00:00
meta_acct_20,meta_camp_98,meta_adset_185,meta_ad_864,meta_cr_453,2025-10-10 02:00:00,Asia/Singapore,MOBILE,instagram,stories,VIDEO,10.0,51.0,22.0,51.0,36.0,3.0,18.0,2.93,128,1,0,0.109761,USD,PAUSED,ENRICHED,,2025-10-09T18:00:00+00:00,row_d3xz4l990smz,hash_9m7rda19hv9fdq,meta_20251009_18.csv,2025-10-10T00:59:00+00:00
meta_acct_10,meta_camp_58,meta_adset_228,meta_ad_572,meta_cr_1329,2026-01-04 13:00:00,Asia/Singapore,mobile,audience_network,reels,REELS,8.0,20.0,18.0,14.0,7.0,4.0,11.0,4.94,79,2,0,0.088199,SGD,ACTIVE,PUBLISHED,,2026-01-04T05:00:00+00:00,row_cwq41vmamhtq,hash_uq7pnnp12i3q66,meta_20260104_05.csv,2026-01-04T06:39:00+00:00
meta_acct_15,meta_camp_31,meta_adset_30,meta_ad_237,meta_cr_623,2025-10-10 18:00:00,Asia/Singapore,mobile,audience_network,in_stream,REELZ,12.0,52.0,31.0,32.0,39.0,29.0,26.0,5.68,184,1,0,0.044317,PHP,ACTIVE,ENRICHED,,2025-10-10T10:00:00+00:00,row_knt0mb5ex5qu,hash_tr7ugxrr4l53dx,meta_20251010_10.csv,2025-10-10T10:54:00+00:00
meta_acct_6,meta_camp_83,meta_adset_375,meta_ad_541,meta_cr_328,2025-10-22 08:00:00,,mobile,audience_network,in_stream,UNKNOWN,,,,,,,,,190,5,2,0.198636,PHP,ACTIVE,VALIDATED,,2025-10-22T00:00:00+00:00,row_bowibnrl897z,hash_0xfyfd3b6kkznw,meta_20251022_00.csv,2025-10-24T00:05:00+00:00
meta_acct_18,meta_camp_41,meta_adset_87,meta_ad_752,meta_cr_2292,2025-11-16 00:00:00,Asia/Singapore,desktop,audience_network,feed,CAROUSEL,,,,,,,,,208,1,0,0.127285,USD,ACTIVE,VALIDATED,,2025-11-15T16:00:00+00:00,row_wb1j9be7jvwv,hash_97xr90wfun9b7r,meta_20251115_16.csv,2025-11-15T16:50:00+00:00
meta_acct_4,meta_camp_18,meta_adset_307,meta_ad_181,meta_cr_1298,2025-09-23 07:00:00,Asai/Manila,mobile,audience_network,stories,CAROUSEL,,,,,,,,,157,0,0,0.014779,PHP,ACTIVE,ENRICHED,,2025-09-22T23:00:00+00:00,row_8jrt0tcrd3l2,hash_usmd63bv7sigat,meta_20250922_23.csv,2025-09-23T23:58:00+00:00
meta_acct_3,meta_camp_101,meta_adset_75,meta_ad_1238,meta_cr_1921,2025-10-24 17:00:00,Asia/Singapore,unknown,facebook,reels,STORY,,,,,,,,,135,6,4,0.027415,USD,ACTIVE,VALIDATED,,2025-10-24T09:00:00+00:00,row_deyigecpgjf0,hash_ri5lvzlowla1xf,meta_20251024_09.csv,2025-10-24T15:11:00+00:00
meta_acct_7,meta_camp_105,meta_adset_342,meta_ad_511,meta_cr_2049,2025-10-08 12:00:00,Asia/Singapore,desktop,instagram,right_column,IMAGE,,,,,,,,,255,1,0,0.227747,USD,PAUSED,RECEIVED,,2025-10-08T04:00:00+00:00,row_d943feabo1rl,hash_tgw0loeauzkluf,meta_20251008_04.csv,2025-10-08T04:57:00+00:00
meta_acct_18,meta_camp_58,meta_adset_202,meta_ad_1048,meta_cr_1430,2025-11-15 18:00:00,Asia/Manila,desktop,instagram,in_stream,REELZ,,20.0,6.0,16.0,4.0,5.0,2.0,12.61,88,3,0,0.053411,USD,DRAFT,QUARANTINED,MISSING_VIDEO_DURATION,2025-11-15T10:00:00+00:00,row_8wdrw8pwk932,hash_69d5n5jztsvvpe,meta_20251115_10.csv,2025-11-16T10:51:00+00:00
meta_acct_14,meta_camp_112,meta_adset_392,meta_ad_1246,meta_cr_562,2025-11-25 22:00:00,Asai/Manila,MOBILE,audience_network,right_column,UNKNOWN,,,,,,,,,262,19,6,0.037955,PHP,ACTIVE,PUBLISHED,,2025-11-25T14:00:00+00:00,row_wtoqlt082hdb,hash_etsarro6r1u3p7,meta_20251125_14.csv,2025-11-26T02:04:00+00:00
meta_acct_4,meta_camp_82,meta_adset_76,meta_ad_469,meta_cr_1383,2025-12-25 11:00:00,,deskotp,audience_network,in_stream,VIDEO,30.0,71.0,62.0,41.0,60.0,24.0,16.0,5.6,279,3,1,0.234671,PHP,ACTIVE,PUBLISHED,,2025-12-25T03:00:00+00:00,row_5q0gaduwu73n,hash_vaf17gjtoq4lwy,meta_20251225_03.csv,2025-12-25T15:43:00+00:00
meta_acct_1,meta_camp_119,meta_adset_2,meta_ad_1050,meta_cr_2277,2026-01-13 06:00:00,,desktop,facebook,in_stream,REELS,6.0,24.0,8.0,21.0,15.0,4.0,9.0,2.11,84,3,1,0.075512,USD,LIMITED,ENRICHED,,2026-01-12T22:00:00+00:00,row_3je7lhvv6vdb,hash_5oxibvjihpqmro,meta_20260112_22.csv,2026-01-14T22:17:00+00:00
meta_acct_3,meta_camp_16,meta_adset_118,meta_ad_1168,meta_cr_148,2025-11-25 01:00:00,Asia/Singapore,desktop,facebook,search_results,STORY,,,,,,,,,107,8,6,0.006139,PHP,PAUSED,VALIDATED,,2025-11-24T17:00:00+00:00,row_kvqm7gt90juf,hash_0gh159bdzkga8v,meta_20251124_17.csv,2025-11-24T23:54:00+00:00
meta_acct_3,meta_camp_16,meta_adset_28,meta_ad_1494,meta_cr_262,2025-12-22 20:00:00,Asai/Manila,moblie,facebook,feed,REELZ,15.0,39.0,32.0,41.0,31.0,16.0,3.0,8.32,98,2,0,0.025412,USD,ACTIVE,PUBLISHED,,2025-12-22T12:00:00+00:00,row_tmsv1ew9blxa,hash_ez0i3scp0cucl0,meta_20251222_12.csv,2025-12-23T00:05:00+00:00
meta_acct_1,meta_camp_24,meta_adset_142,meta_ad_792,meta_cr_584,2025-10-24 03:00:00,Asai/Manila,mobile,instagram,feed,IMAGE,,,,,,,,,145,2,0,0.129639,PHP,ACTIVE,PUBLISHED,,2025-10-23T19:00:00+00:00,row_ansbfkdexofi,hash_jxl6f8cwjyo972,meta_20251023_19.csv,2025-10-25T19:46:00+00:00
meta_acct_19,meta_camp_118,meta_adset_391,meta_ad_61,meta_cr_253,2026-01-14 17:00:00,Asia/Manila,MOBILE,facebook,search_results,CAROUSEL,,,,,,,,,37,0,0,0.014925,AUD,LIMITED,ENRICHED,,2026-01-14T09:00:00+00:00,row_5r6xmo4ptg0j,hash_vzclk6vl12mi3b,meta_20260114_09.csv,2026-01-14T09:33:00+00:00
meta_acct_3,meta_camp_75,meta_adset_169,meta_ad_415,meta_cr_1592,2025-10-29 12:00:00,Asia/Singapore,deskotp,facebook,feed,UNKNOWN,,,,,,,,,49,2,0,0.036064,PHP,ACTIVE,ENRICHED,,2025-10-29T04:00:00+00:00,row_3ouuhmb2x8c8,hash_re7f9zsurvh2ai,meta_20251029_04.csv,2025-10-30T04:01:00+00:00
meta_acct_10,meta_camp_103,meta_adset_369,meta_ad_376,meta_cr_1244,2025-12-29 01:00:00,Asia/Manila,desktop,instagram,right_column,STORY,,,,,,,,,145,1,0,0.199975,USD,PAUSED,PUBLISHED,,2025-12-28T17:00:00+00:00,row_5of9tlry0tzd,hash_zybjgzaje1p753,meta_20251228_17.csv,2025-12-29T17:59:00+00:00
meta_acct_10,meta_camp_96,meta_adset_237,meta_ad_1478,meta_cr_1522,2025-12-07 22:00:00,,desktop,audience_network,search_results,IMAGE,,,,,,,,,65,2,0,0.069026,PHP,DRAFT,PUBLISHED,,2025-12-07T14:00:00+00:00,row_qv1vfz7hqskq,hash_jndsuv34jipo6q,meta_20251207_14.csv,2025-12-08T14:45:00+00:00
meta_acct_14,meta_camp_114,meta_adset_390,meta_ad_887,meta_cr_958,2025-12-14 13:00:00,Asia/Singapore,mobile,instagram,right_column,REELZ,90.0,7.0,6.0,5.0,6.0,2.0,1.0,23.16,116,2,1,0.064665,USD,ACTIVE,RECEIVED,,2025-12-14T05:00:00+00:00,row_m82y91jttigu,hash_tbxihvi0feo58n,meta_20251214_05.csv,2025-12-14T07:53:00+00:00
meta_acct_6,meta_camp_86,meta_adset_366,meta_ad_1418,meta_cr_916,2025-11-28 16:00:00,Asia/Singapore,MOBILE,facebook,in_stream,IMAGE,,,,,,,,,58,1,0,0.031576,USD,ACTIVE,VALIDATED,,2025-11-28T08:00:00+00:00,row_mtzsjuym95np,hash_hkm4a8qcqj1o3o,meta_20251128_08.csv,2025-11-28T14:20:00+00:00
meta_acct_7,meta_camp_40,meta_adset_148,meta_ad_1381,meta_cr_226,2025-11-06 17:00:00,,desktop,audience_network,in_stream,VIDEO,12.0,60.0,53.0,90.0,77.0,30.0,34.0,4.34,304,1,0,0.230673,PHP,ACTIVE,ENRICHED,,2025-11-06T09:00:00+00:00,row_350xefnj7rnn,hash_m000vz2lbbcuw3,meta_20251106_09.csv,2025-11-06T09:28:00+00:00
meta_acct_14,meta_camp_109,meta_adset_160,meta_ad_1323,meta_cr_1788,2025-12-15 04:00:00,Asia/Singapore,unknown,instagram,stories,VIDEO,15.0,4.0,1.0,3.0,4.0,1.0,0.0,8.77,134,14,6,-0.075427,EUR,DISAPPROVED,PUBLISHED,,2025-12-14T20:00:00+00:00,row_3hhh4brx9soy,hash_mc8otc1ygg2hxu,meta_20251214_20.csv,2025-12-15T08:31:00+00:00
meta_acct_7,meta_camp_88,meta_adset_90,meta_ad_220,meta_cr_332,2026-01-16 18:00:00,Asia/Singapore,unknown,facebook,search_results,CAROUSEL,,,,,,,,,134,8,2,0.044725,PHP,ACTIVE,VALIDATED,,2026-01-16T10:00:00+00:00,row_cwhtpkwhfhx2,hash_zym4lbxfuocq3v,meta_20260116_10.csv,2026-01-18T10:07:00+00:00
meta_acct_15,meta_camp_34,meta_adset_3,meta_ad_533,meta_cr_781,2026-01-01 08:00:00,,deskotp,instagram,right_column,STORY,,,,,,,,,158,5,3,0.017198,PHP,ACTIVE,PUBLISHED,,2026-01-01T00:00:00+00:00,row_unvhe36cn8y7,hash_27x6j06kzanyob,meta_20260101_00.csv,2026-01-01T12:40:00+00:00
meta_acct_10,meta_camp_69,meta_adset_88,meta_ad_1133,meta_cr_2232,2025-11-23 12:00:00,Asia/Singapore,deskotp,audience_network,search_results,UNKNOWN,,,,,,,,,118,0,0,0.113742,USD,ACTIVE,RECEIVED,,2025-11-23T04:00:00+00:00,row_799pvuhejjr5,hash_2yogpa5z1ldrpe,meta_20251123_04.csv,2025-11-23T10:06:00+00:00
meta_acct_2,meta_camp_39,meta_adset_166,meta_ad_132,meta_cr_1553,2025-11-15 03:00:00,Asia/Singapore,moblie,instagram,reels,STORY,,,,,,,,,47,8,5,0.006672,USD,ACTIVE,ENRICHED,,2025-11-14T19:00:00+00:00,row_v9tkois6kfwv,hash_2md4toy6c97wby,meta_20251114_19.csv,2025-11-14T19:36:00+00:00
meta_acct_17,meta_camp_33,meta_adset_271,meta_ad_1336,meta_cr_831,2025-12-18 04:00:00,,unknown,facebook,search_results,IMAGE,,,,,,,,,182,3,1,-0.071899,PHP,ACTIVE,RECEIVED,,2025-12-17T20:00:00+00:00,row_3rqxi3utvbps,hash_dm7u02wudp5egw,meta_20251217_20.csv,2025-12-17T21:39:00+00:00
meta_acct_16,meta_camp_31,meta_adset_38,meta_ad_727,meta_cr_1292,2025-10-31 20:00:00,Asia/Manila,MOBILE,facebook,in_stream,IMAGE,,,,,,,,,317,5,3,0.20739,USD,ACTIVE,RECEIVED,,2025-10-31T12:00:00+00:00,row_7n45rs8v0o5x,hash_yy46grzsn36wtt,meta_20251031_12.csv,2025-11-01T12:50:00+00:00
meta_acct_1,meta_camp_77,meta_adset_33,meta_ad_544,meta_cr_316,2025-12-06 05:00:00,Asai/Manila,desktop,instagram,in_stream,STORY,,,,,,,,,413,6,1,0.207458,USD,ACTIVE,ENRICHED,,2025-12-05T21:00:00+00:00,row_9ozojbday9y0,hash_lt84hlqqhk56q4,meta_20251205_21.csv,2025-12-05T23:04:00+00:00
meta_acct_1,meta_camp_97,meta_adset_208,meta_ad_219,meta_cr_288,2025-10-07 06:00:00,,mobile,facebook,reels,STORY,,,,,,,,,108,4,1,0.022584,PHP,ACTIVE,PUBLISHED,,2025-10-06T22:00:00+00:00,row_adz8nxr2h3oz,hash_qaejl1w4qgdjl4,meta_20251006_22.csv,2025-10-06T22:33:00+00:00
meta_acct_16,meta_camp_20,meta_adset_41,meta_ad_1302,meta_cr_429,2026-01-14 08:00:00,Asia/Manila,mobile,facebook,search_results,REELZ,10.0,12.0,6.0,9.0,5.0,1.0,7.0,4.39,58,1,0,0.037326,PHP,DISAPPROVED,VALIDATED,,2026-01-14T00:00:00+00:00,row_1533w8xbadr5,hash_ua3ubldf6og4ar,meta_20260114_00.csv,2026-01-14T00:11:00+00:00
meta_acct_15,meta_camp_13,meta_adset_355,meta_ad_96,meta_cr_199,2025-12-25 05:00:00,,MOBILE,instagram,reels,CAROUSEL,,,,,,,,,159,233,157,0.075418,PHP,ACTIVE,VALIDATED,,2025-12-24T21:00:00+00:00,row_xz8gkwjska6q,hash_cw01wvqwvmwif8,meta_20251224_21.csv,2025-12-24T21:57:00+00:00
meta_acct_18,meta_camp_57,meta_adset_107,meta_ad_1060,meta_cr_996,2026-01-01 00:00:00,Asia/Singapore,desktop,facebook,feed,REELZ,8.0,122.0,95.0,97.0,56.0,38.0,58.0,6.1,651,14,8,0.223017,PHP,ACTIVE,VALIDATED,,2025-12-31T16:00:00+00:00,row_fci75vh2mal0,hash_fg7tpbmfdlk72l,meta_20251231_16.csv,2026-01-02T16:09:00+00:00
meta_acct_8,meta_camp_88,meta_adset_356,meta_ad_273,meta_cr_2107,2026-01-15 21:00:00,Asia/Singapore,MOBILE,instagram,search_results,REELS,45.0,30.0,34.0,16.0,22.0,5.0,,12.54,189,2,0,0.0136,PHP,ACTIVE,ENRICHED,,2026-01-15T13:00:00+00:00,row_v95q13obqbb9,hash_ufy4xc02gaoct7,meta_20260115_13.csv,2026-01-15T14:41:00+00:00
meta_acct_9,meta_camp_25,meta_adset_157,meta_ad_45,meta_cr_1393,2025-10-21 21:00:00,Asia/Manila,deskotp,audience_network,in_stream,REELS,,16.0,63.0,80.0,39.0,66.0,10.0,13.65,251,5,3,-0.06415,SGD,ACTIVE,VALIDATED,,2025-10-21T13:00:00+00:00,row_r9w3n9i3ec85,hash_69lp1fsbg9xflu,meta_20251021_13.csv,2025-10-23T13:42:00+00:00
meta_acct_20,meta_camp_112,meta_adset_327,meta_ad_240,meta_cr_239,2025-10-24 07:00:00,Asia/Singapore,moblie,facebook,reels,UNKNOWN,,,,,,,,,83,1,0,0.069103,SGD,ACTIVE,VALIDATED,,2025-10-23T23:00:00+00:00,row_e1tyc6vcva6n,hash_1zfmdqeg7ud2zu,meta_20251023_23.csv,2025-10-24T01:51:00+00:00
meta_acct_17,meta_camp_94,meta_adset_354,meta_ad_64,meta_cr_2354,2025-12-20 01:00:00,Asia/Manila,desktop,audience_network,right_column,IMAGE,,,,,,,,,349,16,3,0.156364,PHP,LIMITED,VALIDATED,,2025-12-19T17:00:00+00:00,row_qajytcbddog9,hash_xaudutobhksg5f,meta_20251219_17.csv,2025-12-19T17:36:00+00:00
meta_acct_11,meta_camp_108,meta_adset_304,meta_ad_1260,meta_cr_438,2026-01-15 04:00:00,Asia/Manila,deskotp,instagram,reels,IMAGE,,,,,,,,,49,1,0,0.043238,USD,LIMITED,VALIDATED,,2026-01-14T20:00:00+00:00,row_yjfqrp9x6upj,hash_gh6o07lvjbs2mg,meta_20260114_20.csv,2026-01-15T08:27:00+00:00
meta_acct_3,meta_camp_80,meta_adset_237,meta_ad_896,meta_cr_2221,2025-12-15 18:00:00,Asia/Singapore,mobile,audience_network,feed,REELS,90.0,15.0,13.0,6.0,5.0,10.0,3.0,46.61,31,4,0,0.058052,EUR,PAUSED,VALIDATED,,2025-12-15T10:00:00+00:00,row_z697f6guv9pa,hash_osogxzg4z4h8cr,meta_20251215_10.csv,2025-12-15T22:53:00+00:00
meta_acct_12,meta_camp_54,meta_adset_299,meta_ad_930,meta_cr_174,2026-01-05 14:00:00,Asia/Singapore,MOBILE,instagram,right_column,REELS,15.0,8.0,5.0,4.0,5.0,0.0,3.0,6.1,60,4,0,0.0644,USD,ACTIVE,PUBLISHED,,2026-01-05T06:00:00+00:00,row_1078hxnzq99q,hash_nm8vvdx88lexo7,meta_20260105_06.csv,2026-01-05T06:05:00+00:00
meta_acct_4,meta_camp_109,meta_adset_283,meta_ad_1133,meta_cr_2204,2025-09-25 16:00:00,Asia/Singapore,unknown,facebook,stories,VIDEO,10.0,45.0,47.0,37.0,26.0,41.0,10.0,4.03,249,4,0,0.107843,USD,ACTIVE,RECEIVED,,2025-09-25T08:00:00+00:00,row_48iz7uq2zwac,hash_3fojokgxkhuirw,meta_20250925_08.csv,2025-09-25T14:22:00+00:00
meta_acct_3,meta_camp_46,meta_adset_32,meta_ad_873,meta_cr_68,2026-01-01 04:00:00,Asia/Manila,desktop,facebook,right_column,UNKNOWN,,,,,,,,,166,10,4,0.11073,PHP,PAUSED,PUBLISHED,,2025-12-31T20:00:00+00:00,row_23z2eofp7h10,hash_yzvlwv4ax3tixz,meta_20251231_20.csv,2026-01-01T02:42:00+00:00
meta_acct_2,meta_camp_97,meta_adset_314,meta_ad_996,meta_cr_82,2025-10-30 19:00:00,Asia/Singapore,moblie,instagram,stories,REELS,60.0,39.0,47.0,21.0,23.0,5.0,,15.26,161,7,1,0.039262,PHP,ACTIVE,ENRICHED,,2025-10-30T11:00:00+00:00,row_hte7jgkyo733,hash_rot2y03emyx12z,meta_20251030_11.csv,2025-10-30T17:08:00+00:00
meta_acct_16,meta_camp_27,meta_adset_33,meta_ad_1131,meta_cr_393,2025-11-02 21:00:00,Asia/Manila,moblie,facebook,in_stream,UNKNOWN,,,,,,,,,166,4,1,0.058015,PHP,ACTIVE,PUBLISHED,,2025-11-02T13:00:00+00:00,row_wnj0k005g104,hash_m55785mncrko9x,meta_20251102_13.csv,2025-11-02T19:13:00+00:00
meta_acct_5,meta_camp_97,meta_adset_228,meta_ad_184,meta_cr_2464,2025-12-10 18:00:00,Asai/Manila,unknown,instagram,in_stream,REELZ,30.0,5.0,5.0,1.0,2.0,3.0,1.0,9.24,38,0,0,0.008139,USD,DRAFT,ENRICHED,,2025-12-10T10:00:00+00:00,row_baol9vd3rij1,hash_3iuqjz3f0le5sm,meta_20251210_10.csv,2025-12-11T10:21:00+00:00
meta_acct_1,meta_camp_78,meta_adset_105,meta_ad_205,meta_cr_371,2025-11-26 02:00:00,,unknown,instagram,search_results,REELS,90.0,14.0,11.0,6.0,7.0,6.0,3.0,28.84,178,12,5,0.111358,PHP,ARCHIVED,ENRICHED,,2025-11-25T18:00:00+00:00,row_7nv3osazr8y1,hash_c504f788ipkp4i,meta_20251125_18.csv,2025-11-25T18:40:00+00:00
meta_acct_16,meta_camp_65,meta_adset_176,meta_ad_381,meta_cr_2389,2025-11-26 07:00:00,Asia/Manila,unknown,instagram,feed,CAROUSEL,,,,,,,,,726,4,1,1.025907,PHP,ACTIVE,ENRICHED,,2025-11-25T23:00:00+00:00,row_3c7flrxt6y8v,hash_pq2wsbm7jqb17c,meta_20251125_23.csv,2025-11-27T23:33:00+00:00
meta_acct_13,meta_camp_108,meta_adset_202,meta_ad_1411,meta_cr_1270,2026-01-03 10:00:00,Asia/Manila,desktop,facebook,right_column,IMAGE,,,,,,,,,44,0,0,-0.011648,PHP,ACTIVE,PUBLISHED,,2026-01-03T02:00:00+00:00,row_vhaea82ixf3m,hash_c79gemqukr0kih,meta_20260103_02.csv,2026-01-03T08:17:00+00:00
meta_acct_5,meta_camp_18,meta_adset_163,meta_ad_320,meta_cr_1338,2025-09-21 04:00:00,Asia/Manila,desktop,instagram,feed,STORY,,,,,,,,,242,6,3,0.592089,PHP,ACTIVE,PUBLISHED,,2025-09-20T20:00:00+00:00,row_1ozjyq8482wa,hash_ndk0gqqaxms8es,meta_20250920_20.csv,2025-09-21T20:39:00+00:00
meta_acct_16,meta_camp_13,meta_adset_146,meta_ad_941,meta_cr_880,2025-10-25 01:00:00,Asia/Manila,desktop,facebook,right_column,STORY,,,,,,,,,97,0,0,0.095772,PHP,ACTIVE,PUBLISHED,,2025-10-24T17:00:00+00:00,row_kxwd4mn5p4vc,hash_joo1ylwp6ko01g,meta_20251024_17.csv,2025-10-24T19:55:00+00:00
meta_acct_5,meta_camp_74,meta_adset_113,meta_ad_882,meta_cr_240,2025-10-18 21:00:00,Asia/Singapore,MOBILE,instagram,right_column,UNKNOWN,,,,,,,,,140,3,1,0.09742,USD,ACTIVE,PUBLISHED,,2025-10-18T13:00:00+00:00,row_8cypml6lrv9j,hash_7yf9gawov04ldu,meta_20251018_13.csv,2025-10-19T01:37:00+00:00
meta_acct_2,meta_camp_72,meta_adset_289,meta_ad_956,meta_cr_1359,2025-11-13 17:00:00,,desktop,instagram,feed,IMAGE,,,,,,,,,119,1,0,0.11609,USD,ACTIVE,ENRICHED,,2025-11-13T09:00:00+00:00,row_ds4u639mgjlg,hash_oamf6trzkxgdwp,meta_20251113_09.csv,2025-11-15T09:57:00+00:00
meta_acct_9,meta_camp_33,meta_adset_45,meta_ad_852,meta_cr_579,2025-10-02 00:00:00,Asai/Manila,desktop,audience_network,stories,CAROUSEL,,,,,,,,,54,0,0,0.019399,PHP,ACTIVE,ENRICHED,,2025-10-01T16:00:00+00:00,row_a8eq8nyqmfi9,hash_zpn8xfic6pe2uw,meta_20251001_16.csv,2025-10-03T16:14:00+00:00
