ad_account_id,campaign_id,ad_group_id,pin_promotion_id,pin_id,date,hour,timezone,device_type,surface,creative_type,video_duration_seconds,impressions,clicks,spend,currency_code,saves,outbound_clicks,pipeline_status,ad_state,quarantine_reason,ingested_at,row_id,row_hash,source_file,ingested_at_utc
pin_acct_17,pin_camp_136,pin_grp_551,pin_prom_1868,,2025-10-17,21,utc,MOBLIE,homefeed,SHOPPING,,88,1,0.078921,AUD,3,0,ENRICHED,ACTIVE,,2025-10-17T21:00:00+00:00,row_96sgun4c0nm0,hash_tdhxiz1pcj8ytk,pinterest_20251017_21.csv,2025-10-18T09:26:00+00:00
pin_acct_11,pin_camp_31,pin_grp_201,pin_prom_1844,pin_3981,2026-01-03,0,utc,MOBLIE,homefeed,STANDARD,,120,0,0.284279,USD,3,0,RECEIVED,ACTIVE,,2026-01-03T01:00:00+00:00,row_5sifasfgcsjj,hash_noj1w5aftdarvl,pinterest_20260103_00.csv,2026-01-03T12:32:00+00:00
pin_acct_2,pin_camp_40,pin_grp_584,pin_prom_67,pin_1244,2025-12-08,5,Asia/Manila,DESKTOP,search,VIDEO,,348,20,0.416035,PHP,3,12,PUBLISHED,ACTIVE,,2025-12-08T17:00:00+00:00,row_50idyxr32o3m,hash_fngd9ue0v5z3ua,pinterest_20251208_05.csv,2025-12-08T17:14:00+00:00
pin_acct_12,pin_camp_56,pin_grp_594,pin_prom_728,,2026-01-07,4,Asia/Manila,MOBILE,homefeed,CAROUSEL,,81,1,0.026706,USD,2,0,PUBLISHED,PAUSED,,2026-01-07T04:00:00+00:00,row_0sj1j187l0tq,hash_8fzv5p888957lo,pinterest_20260107_04.csv,2026-01-07T05:47:00+00:00
pin_acct_7,pin_camp_21,pin_grp_289,pin_prom_1642,,2025-09-26,19,UTC,DESKTOP,homefeed,VIDEO,,499,5,0.480166,USD,2,3,VALIDATED,ACTIVE,,2025-09-27T07:00:00+00:00,row_41fbx69tru1j,hash_881c0cm77sdy7p,pinterest_20250926_19.csv,2025-09-28T19:42:00+00:00
pin_acct_16,pin_camp_126,pin_grp_185,pin_prom_2023,,2025-09-25,7,,MOBILE,related_pins,SHOPPING,,210,10,0.09643,PHP,1,2,VALIDATED,ACTIVE,,2025-09-26T07:00:00+00:00,row_mpv4lg7kx1vx,hash_ovgamgke8iwv9a,pinterest_20250925_07.csv,2025-09-25T09:00:00+00:00
pin_acct_14,pin_camp_107,pin_grp_553,pin_prom_1342,pin_2561,2025-10-22,22,Asia/Manila,MOBLIE,search,SHOPPING,,136,0,0.01228,EUR,0,0,ENRICHED,PAUSED,,2025-10-22T22:00:00+00:00,row_alpy343jgomb,hash_akoyu672u8du5f,pinterest_20251022_22.csv,2025-10-24T22:17:00+00:00
pin_acct_1,pin_camp_76,pin_grp_295,pin_prom_251,pin_1778,2025-11-17,7,,MOBLIE,homefeed,UNKNOWN,,166,3,0.122027,PHP,8,1,PUBLISHED,PAUSED,,2025-11-17T08:00:00+00:00,row_7xpknbqndh9j,hash_dz6j8bdxomgy3w,pinterest_20251117_07.csv,2025-11-17T07:49:00+00:00
pin_acct_6,pin_camp_22,pin_grp_126,pin_prom_877,,2025-10-01,16,Asia/Manila,TABLET,related_pins,STANDARD,,100,1,0.13395,USD,2,0,ENRICHED,ACTIVE,,2025-10-01T17:00:00+00:00,row_3jt2qi171xgn,hash_2agm24qfib5s15,pinterest_20251001_16.csv,2025-10-01T16:16:00+00:00
pin_acct_16,pin_camp_107,pin_grp_161,pin_prom_953,,2025-10-02,14,,MOBLIE,search,SHOPPING,,196,12,0.108627,EUR,2,11,VALIDATED,ACTIVE,,2025-10-03T14:00:00+00:00,row_x2u51zn8jbom,hash_d26b5s9auzpy7n,pinterest_20251002_14.csv,2025-10-03T02:28:00+00:00
pin_acct_14,pin_camp_123,pin_grp_342,pin_prom_1068,,2025-11-25,0,,MOBILE,search,SHOPPING,,138,7,-0.024413,PHP,1,5,PUBLISHED,PAUSED,,2025-11-26T00:00:00+00:00,row_kjrbhhwkmqkj,hash_40mqrz7typhr78,pinterest_20251125_00.csv,2025-11-25T00:11:00+00:00
pin_acct_10,pin_camp_27,pin_grp_33,pin_prom_172,,2025-12-23,5,UTC,MOBILE,homefeed,VIDEO,,250,7,0.337989,PHP,13,4,ENRICHED,ACTIVE,,2025-12-23T17:00:00+00:00,row_ouuh3dmffv5n,hash_ikjqxb7atmja2y,pinterest_20251223_05.csv,2025-12-23T05:33:00+00:00
pin_acct_18,pin_camp_93,pin_grp_216,pin_prom_14,pin_1966,2025-11-28,8,Asia/Manila,MOBLIE,related_pins,CAROUSEL,,160,1,0.249287,SGD,3,0,RECEIVED,PAUSED,,2025-11-28T20:00:00+00:00,row_o7e3nvq43d6b,hash_zsfvds98qfmwvd,pinterest_20251128_08.csv,2025-11-28T08:04:00+00:00
pin_acct_5,pin_camp_158,pin_grp_595,pin_prom_222,pin_1952,2026-01-03,9,,MOBILE,homefeed,SHOPPING,,47,1,0.020654,PHP,0,0,RECEIVED,ACTIVE,,2026-01-03T10:00:00+00:00,row_zlzh7hc6jajw,hash_3fgpb8kikj30ml,pinterest_20260103_09.csv,2026-01-03T09:50:00+00:00
pin_acct_7,pin_camp_154,pin_grp_576,pin_prom_597,,2025-12-28,21,utc,MOBILE,search,SHOPPING,,196,4,0.213634,AUD,3,3,PUBLISHED,PAUSED,,2025-12-29T21:00:00+00:00,row_78q2om24jiqs,hash_00eask3aylo3eq,pinterest_20251228_21.csv,2025-12-28T21:51:00+00:00
pin_acct_13,pin_camp_147,pin_grp_427,pin_prom_1453,,2025-11-27,1,UTC,MOBILE,homefeed,SHOPPING,,95,1,0.168766,SGD,2,0,VALIDATED,ACTIVE,,2025-11-27T13:00:00+00:00,row_1wpxpth9k8t2,hash_weop0vxh65ct8e,pinterest_20251127_01.csv,2025-11-28T01:15:00+00:00
pin_acct_15,pin_camp_89,pin_grp_455,pin_prom_1978,pin_3906,2025-12-06,17,utc,DESKTOP,related_pins,STANDARD,,93,2,0.057574,PHP,0,0,ENRICHED,ACTIVE,,2025-12-07T17:00:00+00:00,row_ux02yoqlhsxx,hash_6s867x92nf8clp,pinterest_20251206_17.csv,2025-12-06T17:06:00+00:00
pin_acct_15,pin_camp_125,pin_grp_522,pin_prom_1309,pin_2282,2025-10-10,1,Asia/Manila,MOBILE,search,SHOPPING,,276,4,0.305591,SGD,7,2,ENRICHED,ACTIVE,,2025-10-10T01:00:00+00:00,row_amcrecmnqccf,hash_74n76ssa46g10x,pinterest_20251010_01.csv,2025-10-12T01:48:00+00:00
pin_acct_16,pin_camp_8,pin_grp_12,pin_prom_805,pin_20,2025-10-23,14,,MOBILE,related_pins,VIDEO,,92,5,0.029534,EUR,1,1,VALIDATED,ACTIVE,,2025-10-23T14:00:00+00:00,row_8po5hwvgax55,hash_k5mle7472f82i7,pinterest_20251023_14.csv,2025-10-25T14:52:00+00:00
pin_acct_13,pin_camp_136,pin_grp_102,pin_prom_12,,2025-11-08,4,UTC,MOBLIE,related_pins,STANDARD,,52,1,0.008491,USD,0,0,VALIDATED,ACTIVE,,2025-11-08T16:00:00+00:00,row_43fhbdtiib78,hash_3iw8wdrwteantl,pinterest_20251108_04.csv,2025-11-09T04:14:00+00:00
pin_acct_3,pin_camp_55,pin_grp_141,pin_prom_466,,2025-12-10,7,utc,MOBLIE,search,STANDARD,,108,8,0.101651,SGD,2,4,ENRICHED,LIMITED,,2025-12-10T19:00:00+00:00,row_gyjzhi6527sf,hash_km520uaw29q7ec,pinterest_20251210_07.csv,2025-12-12T07:05:00+00:00
pin_acct_15,pin_camp_154,pin_grp_500,pin_prom_1073,pin_2615,2025-10-15,7,utc,TABLET,homefeed,STANDARD,,146,16,0.073726,PHP,1,8,ENRICHED,ACTIVE,,2025-10-15T19:00:00+00:00,row_fuyh25kb0ulq,hash_jczdpli7r4r8y9,pinterest_20251015_07.csv,2025-10-15T19:23:00+00:00
pin_acct_11,pin_camp_155,pin_grp_306,pin_prom_2337,,2025-12-02,22,Asia/Manila,MOBLIE,homefeed,UNKNOWN,,88,0,0.044387,PHP,11,0,RECEIVED,ACTIVE,,2025-12-03T22:00:00+00:00,row_hhqro5ajoips,hash_k7nagdy08fhsje,pinterest_20251202_22.csv,2025-12-02T22:22:00+00:00
pin_acct_11,pin_camp_25,pin_grp_433,pin_prom_162,pin_435,2025-11-22,12,UTC,MOBILE,search,SHOPPING,,77,4,0.052624,USD,2,2,RECEIVED,ACTIVE,,2025-11-22T12:00:00+00:00,row_afd7ncp4gjnu,hash_iudvw8917eql4x,pinterest_20251122_12.csv,2025-11-22T14:39:00+00:00
pin_acct_20,pin_camp_107,pin_grp_565,pin_prom_1195,,2026-01-03,22,Asia/Manila,TABLET,search,STANDARD,,574,17,0.701895,PHP,37,7,PUBLISHED,LIMITED,,2026-01-03T22:00:00+00:00,row_0obi8abqgcw4,hash_2xchygbkdmg30l,pinterest_20260103_22.csv,2026-01-04T04:10:00+00:00
pin_acct_6,pin_camp_68,pin_grp_142,pin_prom_1910,pin_3720,2025-09-27,2,,DESKTOP,related_pins,VIDEO,,214,13,0.265411,USD,2,7,RECEIVED,ACTIVE,,2025-09-27T02:00:00+00:00,row_eltgf1f96cp4,hash_bahfnlia7pk1cz,pinterest_20250927_02.csv,2025-09-27T03:13:00+00:00
pin_acct_5,pin_camp_6,pin_grp_158,pin_prom_841,,2025-12-17,12,,MOBILE,homefeed,VIDEO,,132,2,0.140676,PHP,0,0,RECEIVED,DRAFT,,2025-12-17T12:00:00+00:00,row_w3s4brsu8ik9,hash_go15gbah08q0kd,pinterest_20251217_12.csv,2025-12-17T12:02:00+00:00
pin_acct_12,pin_camp_50,pin_grp_504,pin_prom_1460,pin_2202,2025-10-30,17,Asia/Manila,TABLET,search,SHOPPING,,110,1,0.069629,PHP,1,0,VALIDATED,ACTIVE,,2025-10-30T17:00:00+00:00,row_lpssouj8js6h,hash_pl0iee5ygshmjh,pinterest_20251030_17.csv,2025-10-30T23:27:00+00:00
pin_acct_17,pin_camp_65,pin_grp_453,pin_prom_50,pin_3579,2025-12-20,14,,TABLET,related_pins,CAROUSEL,,426,2,0.528285,AUD,5,1,VALIDATED,LIMITED,,2025-12-20T15:00:00+00:00,row_bn3zvb4vbhn4,hash_gtwk569j1gj3pc,pinterest_20251220_14.csv,2025-12-20T15:19:00+00:00
pin_acct_20,pin_camp_72,pin_grp_576,pin_prom_1946,,2025-12-19,15,,TABLET,related_pins,SHOPPING,,669,35,0.237239,USD,2,7,VALIDATED,LIMITED,,2025-12-19T15:00:00+00:00,row_y8el2l3n1m0t,hash_y1w1dvc10nz3sc,pinterest_20251219_15.csv,2025-12-20T03:13:00+00:00
pin_acct_5,pin_camp_98,pin_grp_460,pin_prom_1699,,2025-11-19,3,utc,MOBILE,related_pins,VIDEO,,64,2,0.040251,aud,0,0,ENRICHED,DRAFT,,2025-11-19T03:00:00+00:00,row_21kcigbwte7k,hash_31hgrutetw00ph,pinterest_20251119_03.csv,2025-11-19T04:47:00+00:00
pin_acct_3,pin_camp_21,pin_grp_166,pin_prom_169,,2025-10-20,6,utc,MOBILE,search,VIDEO,,195,3,0.21318,SGD,6,1,PUBLISHED,DRAFT,,2025-10-21T06:00:00+00:00,row_n0rxr377jpen,hash_3m5axg0zagni6b,pinterest_20251020_06.csv,2025-10-21T06:25:00+00:00
pin_acct_19,pin_camp_129,pin_grp_315,pin_prom_2280,,2025-12-30,19,UTC,TABLET,search,STANDARD,,289,10,0.080795,PHP,10,7,VALIDATED,ACTIVE,,2025-12-30T20:00:00+00:00,row_12mxs9q4vi70,hash_l5q087ilpa7w7x,pinterest_20251230_19.csv,2025-12-30T19:37:00+00:00
pin_acct_16,pin_camp_104,pin_grp_262,pin_prom_2118,pin_3266,2025-11-24,7,UTC,DESKTOP,search,UNKNOWN,,47,1,0.022111,USD,0,0,VALIDATED,ACTIVE,,2025-11-24T07:00:00+00:00,row_sa175186a2tu,hash_o61pgiorimglt2,pinterest_20251124_07.csv,2025-11-24T09:33:00+00:00
pin_acct_3,pin_camp_45,pin_grp_286,pin_prom_2354,pin_2698,2025-11-13,17,,DESKTOP,related_pins,SHOPPING,,285,9,0.304159,AUD,2,2,PUBLISHED,LIMITED,,2025-11-14T05:00:00+00:00,row_3rm6oua2lkly,hash_14xuci8oizudqk,pinterest_20251113_17.csv,2025-11-13T19:14:00+00:00
pin_acct_15,pin_camp_50,pin_grp_523,pin_prom_451,pin_3876,2025-10-17,11,Asia/Manila,TABLET,related_pins,SHOPPING,,969,33,0.370827,PHP,1,10,PUBLISHED,PAUSED,,2025-10-17T12:00:00+00:00,row_ukdt19qjogd1,hash_wuwz5na2aif6ed,pinterest_20251017_11.csv,2025-10-18T11:14:00+00:00
pin_acct_11,pin_camp_142,pin_grp_314,pin_prom_474,pin_70,2025-09-30,7,,MOBILE,homefeed,VIDEO,12.0,471,15,0.383658,AUD,1,12,ENRICHED,ACTIVE,,2025-09-30T19:00:00+00:00,row_wa2v16fyr3k6,hash_ranhguxp6ihy30,pinterest_20250930_07.csv,2025-09-30T07:08:00+00:00
pin_acct_8,pin_camp_129,pin_grp_121,pin_prom_709,pin_156,2025-11-23,15,utc,MOBILE,search,SHOPPING,,274,14,0.227028,PHP,11,10,ENRICHED,ACTIVE,,2025-11-24T03:00:00+00:00,row_96kc9cblk0t3,hash_cg4j2jts8tnkye,pinterest_20251123_15.csv,2025-11-25T15:08:00+00:00
pin_acct_3,pin_camp_116,pin_grp_95,pin_prom_573,pin_534,2025-12-30,13,UTC,MOBLIE,related_pins,CAROUSEL,,388,34,0.226811,USD,1,10,PUBLISHED,ACTIVE,,2025-12-30T13:00:00+00:00,row_5mzn1f4lbxbi,hash_qka5f5103e1l8e,pinterest_20251230_13.csv,2026-01-01T13:17:00+00:00
pin_acct_19,pin_camp_106,pin_grp_506,pin_prom_987,pin_1693,2025-11-10,13,utc,MOBLIE,search,UNKNOWN,,138,7,0.136783,USD,1,5,PUBLISHED,PAUSED,,2025-11-10T14:00:00+00:00,row_ycglw94vv9wq,hash_fi4imdunmwps8r,pinterest_20251110_13.csv,2025-11-11T01:06:00+00:00
pin_acct_7,pin_camp_108,pin_grp_507,pin_prom_56,pin_1832,2025-10-04,3,,TABLET,related_pins,SHOPPING,,346,22,0.079105,PHP,30,8,QUARANTINED,ACTIVE,,2025-10-05T03:00:00+00:00,row_hh1n4h4nsaai,hash_o0zoad1wekklb4,pinterest_20251004_03.csv,2025-10-04T05:51:00+00:00
pin_acct_7,pin_camp_59,pin_grp_152,pin_prom_1091,pin_3916,2025-09-22,1,utc,MOBILE,search,CAROUSEL,,285,24,0.162033,AUD,11,5,PUBLISHED,ACTIVE,,2025-09-22T02:00:00+00:00,row_5iwki0nn6d75,hash_e7ez6gjigiqi4a,pinterest_20250922_01.csv,2025-09-22T02:33:00+00:00
pin_acct_2,pin_camp_147,pin_grp_506,pin_prom_1303,pin_2559,2026-01-07,3,,TABLET,related_pins,UNKNOWN,,190,0,0.270983,PHP,6,0,PUBLISHED,ACTIVE,,2026-01-07T04:00:00+00:00,row_i4revo3qf54c,hash_ya5y0ictqw0mgf,pinterest_20260107_03.csv,2026-01-07T04:37:00+00:00
pin_acct_6,pin_camp_62,pin_grp_420,pin_prom_1528,pin_1570,2025-10-21,10,UTC,DESKTOP,search,STANDARD,,92,1,0.077923,PHP,6,0,VALIDATED,ACTIVE,,2025-10-21T11:00:00+00:00,row_xlwnt0gkozw3,hash_7p3zjw3mwz4e2n,pinterest_20251021_10.csv,2025-10-21T12:35:00+00:00
pin_acct_8,pin_camp_35,pin_grp_309,pin_prom_1896,,2026-01-06,9,UTC,TABLET,related_pins,SHOPPING,,806,27,0.137685,PHP,27,8,VALIDATED,ACTIVE,,2026-01-06T09:00:00+00:00,row_z7xfh2l3c47z,hash_amihd01m8iv0to,pinterest_20260106_09.csv,2026-01-07T09:32:00+00:00
pin_acct_19,pin_camp_133,pin_grp_129,pin_prom_1280,pin_3538,2025-12-08,13,,TABLET,homefeed,STANDARD,,155,13,0.163094,PHP,1,0,PUBLISHED,ACTIVE,,2025-12-09T01:00:00+00:00,row_l46rjodgyf8q,hash_xtwuos13d9hzvk,pinterest_20251208_13.csv,2025-12-08T15:08:00+00:00
pin_acct_4,pin_camp_55,pin_grp_135,pin_prom_1954,,2025-10-19,14,UTC,MOBLIE,homefeed,SHOPPING,,73,1,0.032665,USD,1,0,VALIDATED,ACTIVE,,2025-10-20T14:00:00+00:00,row_u1m9wclz9utv,hash_7veq0owia3uql2,pinterest_20251019_14.csv,2025-10-20T14:16:00+00:00
pin_acct_6,pin_camp_17,pin_grp_321,pin_prom_2225,,2025-10-12,20,utc,TABLET,homefeed,SHOPPING,,108,2,0.253983,PHP,1,1,VALIDATED,ACTIVE,,2025-10-13T08:00:00+00:00,row_bie14ye6ybkg,hash_s8syoo5favlws0,pinterest_20251012_20.csv,2025-10-13T08:29:00+00:00
pin_acct_11,pin_camp_122,pin_grp_523,pin_prom_1760,pin_3401,2026-01-07,9,Asia/Manila,MOBILE,homefeed,STANDARD,,36,1,-0.017075,USD,1,0,ENRICHED,ACTIVE,,2026-01-07T10:00:00+00:00,row_wzrmu0qkgf0s,hash_slwc2vkwgkaq7q,pinterest_20260107_09.csv,2026-01-07T21:34:00+00:00
pin_acct_9,pin_camp_31,pin_grp_216,pin_prom_891,pin_623,2025-12-23,17,UTC,DESKTOP,homefeed,UNKNOWN,,80,185,0.058751,PHP,3,32,QUARANTINED,ACTIVE,CLICKS_GT_IMPRESSIONS,2025-12-24T17:00:00+00:00,row_ghp2tlukykq7,hash_3rx0b7tfdvds13,pinterest_20251223_17.csv,2025-12-24T05:22:00+00:00
pin_acct_17,pin_camp_9,pin_grp_166,pin_prom_777,,2026-01-05,21,,DESKTOP,homefeed,STANDARD,,101,4,0.092076,EUR,0,2,PUBLISHED,ACTIVE,,2026-01-05T21:00:00+00:00,row_4leydo7afuf4,hash_0imv7cd74a2dqb,pinterest_20260105_21.csv,2026-01-06T09:41:00+00:00
pin_acct_6,pin_camp_117,pin_grp_589,pin_prom_1901,,2025-09-24,14,UTC,TABLET,related_pins,SHOPPING,,213,6,0.152826,USD,10,2,RECEIVED,ACTIVE,,2025-09-24T14:00:00+00:00,row_spf5b4r2lskd,hash_ridwpt9tz3kmbo,pinterest_20250924_14.csv,2025-09-24T14:55:00+00:00
pin_acct_4,pin_camp_18,pin_grp_47,pin_prom_336,pin_3952,2025-12-09,1,UTC,DESKTOP,homefeed,VIDEO,,47,1,0.03859,USD,1,0,VALIDATED,ACTIVE,,2025-12-10T01:00:00+00:00,row_81xtbhphpuh1,hash_aw2v1fhpxpu76r,pinterest_20251209_01.csv,2025-12-09T01:04:00+00:00
pin_acct_2,pin_camp_66,pin_grp_130,pin_prom_1217,pin_2450,2025-10-13,4,utc,DESKTOP,search,CAROUSEL,,97,3,0.042457,USD,2,2,VALIDATED,ACTIVE,,2025-10-14T04:00:00+00:00,row_n4dbhmwrx086,hash_sy8y9dr2zchp5y,pinterest_20251013_04.csv,2025-10-14T04:02:00+00:00
pin_acct_15,pin_camp_159,pin_grp_570,pin_prom_1086,,2025-11-19,13,Asia/Manila,TABLET,search,SHOPPING,,358,21,0.146528,php,7,11,RECEIVED,ACTIVE,,2025-11-19T13:00:00+00:00,row_raxafz1u3a8n,hash_cmddaq61baxqvf,pinterest_20251119_13.csv,2025-11-19T19:49:00+00:00
pin_acct_19,pin_camp_83,pin_grp_300,pin_prom_2269,,2025-12-10,4,Asia/Manila,MOBILE,homefeed,UNKNOWN,,108,0,0.049061,USD,0,0,VALIDATED,DRAFT,,2025-12-10T05:00:00+00:00,row_kp0j8hzkppau,hash_1ekyluiwfqwpd4,pinterest_20251210_04.csv,2025-12-10T06:25:00+00:00
pin_acct_15,pin_camp_134,pin_grp_18,pin_prom_1423,,2026-01-13,1,Asia/Manila,MOBLIE,homefeed,SHOPPING,,985,1,0.641651,PHP,0,0,VALIDATED,PAUSED,,2026-01-14T01:00:00+00:00,row_yexlffzmmx5k,hash_drsi5tnnl79sck,pinterest_20260113_01.csv,2026-01-13T01:30:00+00:00
pin_acct_9,pin_camp_123,pin_grp_526,pin_prom_977,pin_1983,2025-12-04,0,UTC,MOBLIE,search,SHOPPING,,198,8,0.384259,USD,5,4,RECEIVED,ACTIVE,,2025-12-04T00:00:00+00:00,row_yuvxocgbq0w4,hash_i4ucxj3yhhpkd9,pinterest_20251204_00.csv,2025-12-04T00:33:00+00:00
pin_acct_7,pin_camp_21,pin_grp_234,pin_prom_591,pin_2956,2025-09-29,16,Asia/Manila,MOBILE,homefeed,CAROUSEL,,132,7,0.078973,PHP,1,4,RECEIVED,PAUSED,,2025-09-29T16:00:00+00:00,row_q9chc7fye95f,hash_nmjn1cpvnggg2p,pinterest_20250929_16.csv,2025-09-29T22:29:00+00:00
pin_acct_11,pin_camp_45,pin_grp_41,pin_prom_123,,2025-12-09,0,Asia/Manila,MOBILE,homefeed,SHOPPING,,262,7,0.330825,USD,4,4,VALIDATED,ACTIVE,,2025-12-09T00:00:00+00:00,row_gdnfxto9cb4f,hash_8vssia0iyyj0y9,pinterest_20251209_00.csv,2025-12-11T00:46:00+00:00
pin_acct_15,pin_camp_59,pin_grp_371,pin_prom_682,,2025-10-21,13,UTC,DESKTOP,related_pins,UNKNOWN,,460,9,0.438773,USD,17,3,VALIDATED,ACTIVE,,2025-10-22T01:00:00+00:00,row_st4i4128zci2,hash_zi7twbhdezqn7o,pinterest_20251021_13.csv,2025-10-21T13:11:00+00:00
pin_acct_10,pin_camp_134,pin_grp_5,pin_prom_2223,,2025-11-04,22,,MOBLIE,related_pins,VIDEO,,1003,89,0.613647,USD,0,38,RECEIVED,ACTIVE,,2025-11-04T23:00:00+00:00,row_buxhrrpaafad,hash_8syqiyhnidcl61,pinterest_20251104_22.csv,2025-11-04T22:32:00+00:00
pin_acct_19,pin_camp_52,pin_grp_403,pin_prom_2103,,2025-12-13,23,,TABLET,related_pins,VIDEO,12.0,299,7,0.172002,USD,16,1,QUARANTINED,ACTIVE,,2025-12-14T11:00:00+00:00,row_4j5ci0eqkclu,hash_er8w9m9tv5nzvk,pinterest_20251213_23.csv,2025-12-14T05:32:00+00:00
pin_acct_11,pin_camp_66,pin_grp_515,pin_prom_1634,pin_3902,2026-01-14,8,UTC,TABLET,search,SHOPPING,,49,1,0.051646,PHP,0,0,PUBLISHED,ACTIVE,,2026-01-14T09:00:00+00:00,row_md4aa23i9xvl,hash_r7t82uty8jvw06,pinterest_20260114_08.csv,2026-01-15T08:29:00+00:00
pin_acct_10,pin_camp_129,pin_grp_240,pin_prom_1940,pin_788,2025-12-29,11,Asia/Manila,TABLET,search,VIDEO,,700,33,1.011891,USD,12,16,VALIDATED,ACTIVE,,2025-12-29T12:00:00+00:00,row_17elwsxrv4qq,hash_9rkkvq80gw1yyu,pinterest_20251229_11.csv,2025-12-30T11:37:00+00:00
pin_acct_16,pin_camp_30,pin_grp_372,pin_prom_1185,pin_2123,2025-10-03,17,,MOBLIE,search,SHOPPING,,62,2,0.008875,PHP,0,1,VALIDATED,ACTIVE,,2025-10-04T05:00:00+00:00,row_cza46ozsaqwh,hash_x8ohi8u0rxm0ay,pinterest_20251003_17.csv,2025-10-04T17:41:00+00:00
pin_acct_15,pin_camp_65,pin_grp_42,pin_prom_779,pin_1546,2025-09-27,21,utc,MOBLIE,related_pins,VIDEO,,140,0,0.088786,PHP,3,0,QUARANTINED,ACTIVE,MISSING_VIDEO_DURATION,2025-09-28T21:00:00+00:00,row_x074yanot1bf,hash_jwb6799akmut1y,pinterest_20250927_21.csv,2025-09-28T09:32:00+00:00
pin_acct_4,pin_camp_11,pin_grp_404,pin_prom_276,,2025-10-03,16,utc,DESKTOP,related_pins,UNKNOWN,,302,6,0.04845,PHP,1,3,PUBLISHED,ACTIVE,,2025-10-03T17:00:00+00:00,row_guhjd9h3r7ku,hash_qsqeafcyl2kh8j,pinterest_20251003_16.csv,2025-10-03T22:18:00+00:00
pin_acct_15,pin_camp_159,pin_grp_189,pin_prom_172,pin_3606,2025-11-16,13,UTC,MOBLIE,related_pins,UNKNOWN,,124,3,0.017961,AUD,1,1,PUBLISHED,ACTIVE,,2025-11-17T13:00:00+00:00,row_58pkwbfwhgok,hash_sz2cumvmp0hr6g,pinterest_20251116_13.csv,2025-11-16T13:46:00+00:00
pin_acct_18,pin_camp_83,pin_grp_96,pin_prom_664,,2025-10-03,15,utc,MOBILE,homefeed,SHOPPING,,1041,48,1.118317,aud,58,34,VALIDATED,ACTIVE,,2025-10-04T15:00:00+00:00,row_4nhr4iowtu4x,hash_0q98x3i8f5aa6e,pinterest_20251003_15.csv,2025-10-04T15:38:00+00:00
pin_acct_16,pin_camp_30,pin_grp_514,pin_prom_1740,pin_3459,2025-12-20,8,Asia/Manila,TABLET,homefeed,VIDEO,,497,2,0.304165,USD,11,1,PUBLISHED,ACTIVE,,2025-12-21T08:00:00+00:00,row_lgjmj5ficplk,hash_n3ezqgduchf05q,pinterest_20251220_08.csv,2025-12-20T08:29:00+00:00
pin_acct_7,pin_camp_150,pin_grp_247,pin_prom_876,pin_3248,2026-01-05,6,UTC,MOBILE,search,STANDARD,,249,3,0.352126,PHP,7,0,QUARANTINED,ACTIVE,,2026-01-05T07:00:00+00:00,row_2ndqrm9ezept,hash_c81cvah1x0ew3i,pinterest_20260105_06.csv,2026-01-05T06:42:00+00:00
pin_acct_7,pin_camp_109,pin_grp_379,pin_prom_2221,pin_1903,2025-12-09,8,Asia/Manila,MOBILE,search,SHOPPING,,256,1,0.26666,PHP,2,0,ENRICHED,DRAFT,,2025-12-09T20:00:00+00:00,row_4bxhrlrdusdu,hash_jj9v51v6td0shb,pinterest_20251209_08.csv,2025-12-09T14:20:00+00:00
pin_acct_13,pin_camp_42,pin_grp_548,pin_prom_432,pin_1792,2025-12-25,22,,MOBLIE,homefeed,CAROUSEL,,231,2,0.160733,PHP,1,1,VALIDATED,DRAFT,,2025-12-25T22:00:00+00:00,row_pbhllr3o3v19,hash_fumt9akbv1spgq,pinterest_20251225_22.csv,2025-12-25T23:25:00+00:00
pin_acct_15,pin_camp_58,pin_grp_439,pin_prom_1761,pin_1206,2025-09-28,15,utc,MOBLIE,related_pins,SHOPPING,,98,5,0.048349,PHP,1,1,PUBLISHED,ACTIVE,,2025-09-29T03:00:00+00:00,row_q1m2ij6kxrv3,hash_85x3aer2ooie86,pinterest_20250928_15.csv,2025-09-28T16:36:00+00:00
pin_acct_20,pin_camp_142,pin_grp_574,pin_prom_1638,,2026-01-09,13,UTC,TABLET,search,VIDEO,,146,6,0.023156,USD,0,3,ENRICHED,PAUSED,,2026-01-09T14:00:00+00:00,row_qbmefor4cju2,hash_6blpedaah4d0de,pinterest_20260109_13.csv,2026-01-09T19:59:00+00:00
pin_acct_2,pin_camp_131,pin_grp_351,pin_prom_1144,pin_1035,2026-01-15,12,Asia/Manila,TABLET,related_pins,UNKNOWN,,214,9,0.297432,USD,12,3,VALIDATED,ACTIVE,,2026-01-15T12:00:00+00:00,row_5htsylmqz54f,hash_3vnzk0mx9uviil,pinterest_20260115_12.csv,2026-01-15T18:45:00+00:00
pin_acct_20,pin_camp_104,pin_grp_540,pin_prom_1767,pin_3348,2025-09-27,19,UTC,TABLET,related_pins,UNKNOWN,,95,1,0.013468,USD,5,0,VALIDATED,PAUSED,,2025-09-27T19:00:00+00:00,row_ci762nqxo7wl,hash_9xfo1mpuzw9pk4,pinterest_20250927_19.csv,2025-09-27T20:24:00+00:00
